Sensor: LSM6DSL Gyroscope
Vendor: STM
TimestampGyro [ns]; GyroX [rad/s]; GyroY [rad/s]; GyroZ [rad/s]
475015125221315;0.0287;0.0822;0.0442;
475015145219931;0.0092;0.0303;0.1536;
475015165227854;-0.0397;0.1390;-0.0798;
475015185226815;0.0037;0.2258;-0.0559;
475015205224700;0.0568;0.0028;0.1023;
475015225224277;-0.0470;0.0730;0.0595;
475015245251392;-0.0385;0.2056;-0.1195;
475015265238661;0.0794;0.2337;-0.1066;
475015285230430;-0.0525;-0.0003;0.0546;
475015305144738;-0.0843;0.1079;0.1237;
475015325207123;-0.0324;0.2233;-0.1873;
475015345206661;0.0690;0.1396;0.0302;
475015365175469;0.0281;0.0486;0.1206;
475015385224084;-0.0055;0.1250;0.0216;
475015405224430;-0.0678;0.2343;-0.1109;
475015425220507;0.1148;0.1873;-0.0413;
475015445262353;0.0440;0.0144;0.0815;
475015465239815;-0.1020;0.1329;-0.0297;
475015485222161;0.0849;0.2349;-0.0822;
475015505215392;0.0800;0.1262;0.0510;
475015525217161;-0.0483;0.0627;0.1200;
475015545152699;-0.0874;0.1170;0.0192;
475015565220738;0.0617;0.2258;-0.0077;
475015585231738;-0.0037;0.1445;-0.0266;
475015605227546;-0.0971;0.0675;0.1408;
475015625219276;-0.0220;0.0828;0.0339;
475015645227007;0.0916;0.1873;-0.0394;
475015665157892;0.0708;0.1054;-0.0052;
475015685142853;-0.1717;0.0743;0.1163;
475015705221699;0.1631;0.1775;-0.0333;
475015725148545;0.0354;0.2001;-0.0407;
475015745142161;-0.1130;0.1243;0.0308;
475015765154392;0.0012;0.1054;0.0620;
475015785144815;0.1533;0.1469;-0.0181;
475015806258161;0.0275;0.1433;0.0418;
475015825148045;-0.0507;0.0828;0.0119;
475015845184161;0.0373;0.1231;0.0534;
475015865192122;0.1747;0.0816;0.0167;
475015885127392;-0.0489;0.1146;-0.0089;
475015905173661;-0.0617;0.1427;0.0015;
475015925171122;-0.0177;0.1176;0.0009;
475015945171084;0.1741;0.1543;-0.0138;
475015965170315;-0.0666;0.1195;0.0931;
475015985180276;-0.1436;0.1085;0.0113;
475016005170507;0.0470;0.1482;-0.0138;
475016025159161;0.1625;0.1243;0.0271;
475016045226661;-0.0416;0.0510;0.1127;
475016065169853;-0.1246;0.1396;-0.0150;
475016085228045;0.0043;0.1616;-0.0156;
475016105227199;0.1246;0.0822;0.0901;
475016125225661;-0.0367;0.1176;0.0155;
475016145227353;-0.2285;0.1922;-0.0260;
475016165233968;0.0586;0.1879;0.0076;
475016185170622;0.1509;0.1011;0.1114;
475016205232776;-0.0684;0.0920;-0.0181;
475016225208968;-0.0776;0.1702;-0.0101;
475016245207430;0.2126;0.0938;0.0045;
475016265191084;0.0568;0.0981;0.1047;
475016285215507;-0.2340;0.1586;-0.0602;
475016305140776;-0.1295;0.2148;-0.0175;
475016325127622;0.1099;0.1048;0.0155;
475016345187083;-0.0037;0.0895;0.0943;
475016365178276;-0.2767;0.1909;-0.0364;
475016385194583;-0.0678;0.1830;-0.0559;
475016405186237;0.2187;0.0492;0.1151;
475016425183545;-0.0293;0.0944;-0.0321;
475016445186276;-0.2242;0.2190;-0.0932;
475016465195583;0.1991;0.1488;0.0186;
475016485173891;0.1270;0.0547;0.0656;
475016505181545;-0.2205;0.1549;0.0051;
475016525176045;-0.1613;0.1805;-0.0810;
475016545199622;0.1845;0.1555;-0.0065;
475016565185083;0.1283;0.0755;0.0247;
475016585186699;-0.2535;0.1750;-0.0376;
475016605185045;-0.1833;0.1317;-0.0358;
475016625182122;0.1124;0.0639;0.1169;
475016645186391;0.1313;0.0553;0.0100;
475016665180660;-0.1466;0.1494;-0.0333;
475016685178314;-0.0617;0.1531;-0.0584;
475016705167737;0.1619;0.0791;0.0778;
475016725199737;-0.0568;0.0993;-0.0181;
475016745499352;-0.1277;0.1750;-0.0480;
475016765182545;-0.1540;0.0535;0.0894;
475016785174237;0.1692;0.0584;0.0687;
475016805127852;0.0580;0.0956;-0.0547;
475016825129391;-0.0745;0.1024;0.0351;
475016845141775;-0.0672;0.0437;0.0351;
475016865175506;0.2523;0.1201;0.0045;
475016885181468;0.0519;0.1335;-0.0602;
475016905190814;-0.1442;0.0822;0.0870;
475016925172814;-0.0507;0.1066;-0.0010;
475016945172545;0.1026;0.1604;-0.0834;
475016965175891;-0.0709;0.0095;0.0723;
475016985188045;-0.0794;0.0962;-0.0694;
475017005198545;0.1246;0.1378;-0.0346;
475017025180929;0.1423;0.0254;0.1151;
475017045175968;0.0452;0.1060;-0.0297;
475017065179314;-0.0929;0.1897;-0.0877;
475017085182083;-0.0000;0.1744;-0.0712;
475017105189891;0.0721;0.0559;0.0998;
475017125180006;-0.0128;0.0932;0.0204;
475017145175660;-0.0941;0.2135;-0.1140;
475017165189660;-0.0067;0.1256;0.0198;
475017185203968;0.1051;0.0724;0.0552;
475017205217352;-0.0391;0.2019;-0.0266;
475017225127044;-0.0587;0.1696;-0.0847;
475017245173352;-0.0715;0.1378;0.0601;
475017265170967;-0.1204;0.1219;-0.0156;
475017285234198;0.0434;0.1964;-0.0938;
475017305228660;-0.0006;0.1347;-0.0077;
475017325231929;-0.0550;0.0633;0.0864;
475017345230852;-0.0422;0.1225;-0.0278;
475017365228390;0.1069;0.1372;-0.0156;
475017385227429;-0.0257;0.1500;-0.0327;
475017405229083;-0.1564;0.1341;-0.0303;
475017425235083;-0.0947;0.1164;0.0406;
475017445231737;0.1588;0.1219;-0.0004;
475017465239813;-0.0721;0.1341;-0.0236;
475017485250621;-0.1460;0.1421;-0.0388;
475017505228698;0.0421;0.0828;0.0161;
475017525227352;0.1716;0.1030;-0.0052;
475017545222236;-0.0416;0.1415;-0.0291;
475017565230429;-0.1766;0.1219;0.0106;
475017585225660;0.0501;0.1677;-0.0248;
475017605220352;0.1594;0.1647;-0.0462;
475017625226660;-0.0067;0.1292;0.0656;
475017645224159;-0.1081;0.1042;0.0558;
475017665223698;0.0647;0.1763;-0.0236;
475017685224813;0.0318;0.1683;-0.0559;
475017705241583;-0.0654;0.0901;0.0332;
475017725143544;0.0470;0.1915;-0.0370;
475017747643198;0.0831;0.1598;0.0033;
475017765951275;0.0018;0.1097;0.0968;
475017785150006;0.0159;0.0932;0.0558;
475017805255967;-0.0055;0.2025;-0.0419;
475017825144890;0.1124;0.1408;-0.1060;
475017845147467;-0.0361;0.0920;0.1316;
475017865172852;0.0049;0.0859;-0.0205;
475017885205505;0.0391;0.1537;-0.0059;
475017905252582;-0.0281;0.1188;-0.0492;
475017925223736;-0.0727;0.0999;0.0351;
475017945215775;0.0318;0.1579;-0.0242;
475017965216467;-0.0312;0.1714;0.0003;
475017985226198;-0.1081;0.1115;0.0259;
475018005223698;-0.0495;0.1305;0.0302;
475018025233967;0.0861;0.1109;-0.0529;
475018045226159;0.0085;0.1286;0.0375;
475018065226313;-0.0892;0.1378;-0.0462;
475018085220928;-0.0238;0.1421;0.0119;
475018105259505;0.0696;0.0969;-0.0168;
475018125223275;-0.0642;0.1781;-0.0193;
475018145216351;-0.0544;0.1592;-0.0340;
475018165217659;0.0818;0.1182;0.0882;
475018185304736;-0.0025;0.1121;-0.0162;
475018205226082;-0.0843;0.1799;-0.0486;
475018225226928;-0.0073;0.1720;-0.0266;
475018245308928;0.1692;0.1335;0.0064;
475018265203236;-0.0654;0.1659;0.0363;
475018285199621;-0.1478;0.1134;0.0064;
475018305234736;0.0464;0.1537;0.0894;
475018325143582;0.1619;0.1757;-0.1225;
475018345196313;-0.0391;0.1500;0.0351;
475018365190197;-0.0941;0.0681;0.0540;
475018385132197;-0.0000;0.1127;0.0742;
475018405169890;0.2712;0.0926;-0.0321;
475018425173236;-0.1448;0.1360;0.0473;
475018445227082;-0.0849;0.1873;-0.1109;
475018465222505;0.1215;0.1256;0.0558;
475018485223351;0.1002;0.0883;0.0467;
475018505246505;-0.1625;0.0675;0.0534;
475018525143928;-0.2492;0.1421;-0.0272;
475018545334120;0.1496;0.1573;-0.0724;
475018565218697;0.1881;0.1390;0.0485;
475018585232082;-0.3122;0.0853;0.0613;
475018605227466;-0.0507;0.0291;0.1353;
475018625228197;0.2486;0.2086;-0.0944;
475018645222813;0.1222;0.2294;-0.1329;
475018665222120;-0.3311;0.1396;0.0742;
475018685227197;-0.1943;0.0956;0.0552;
475018706947928;0.3024;0.1201;-0.0211;
475018726184274;-0.2627;0.0449;0.0687;
475018746179697;-0.2211;0.1641;0.0094;
475018767209697;0.2034;0.2563;-0.2044;
475018785211043;0.2046;0.0694;0.0736;
475018805197851;-0.1656;0.0712;0.0632;
475018825189620;-0.1436;0.1482;-0.0419;
475018845179582;0.1894;0.1775;-0.0627;
475018865176389;0.1955;0.1311;-0.0052;
475018885177236;-0.0635;0.1408;-0.0083;
475018905171274;-0.1454;0.1219;0.0082;
475018925126466;-0.0116;0.0510;0.1145;
475018945176620;0.2327;0.1451;-0.0480;
475018965173005;-0.0018;0.1726;-0.0113;
475018985178197;-0.2932;0.1867;-0.1195;
475019005176582;-0.1998;0.1482;0.0870;
475019025226120;0.3482;0.0639;-0.0370;
475019045151043;-0.0171;0.0749;0.0858;
475019065224120;-0.4374;0.2392;-0.1335;
475019085223043;-0.0978;0.1726;-0.0865;
475019105228620;0.4062;0.0504;0.1853;
475019125141543;0.0977;0.1176;-0.0694;
475019145165043;-0.3623;0.2239;-0.0132;
475019165233158;-0.0031;0.1836;-0.1195;
475019185218774;0.2321;0.0370;0.1371;
475019205225658;-0.1332;0.1317;-0.0346;
475019225227043;-0.1900;0.1977;-0.0376;
475019245238774;0.1393;0.1708;-0.0364;
475019265225081;0.2095;0.0822;0.1053;
475019285242966;-0.0904;0.0785;0.0748;
475019305248581;-0.2364;0.2123;-0.0938;
475019325231658;0.0977;0.1738;-0.0370;
475019345231543;0.0269;0.0370;0.1151;
475019365222120;0.0110;0.1024;0.0210;
475019385217851;-0.0703;0.2001;-0.0804;
475019405223889;0.0892;0.1476;-0.0456;
475019425223389;0.0024;0.0736;0.1145;
475019445220927;-0.0953;0.1188;-0.0187;
475019465225312;-0.0012;0.1897;-0.0394;
475019485223466;-0.0257;0.1152;-0.0162;
475019505221889;0.0079;0.0822;0.1023;
475019525233927;-0.0525;0.0773;0.0424;
475019545247312;-0.0978;0.1243;0.0003;
475019565221543;0.0232;0.1537;-0.0419;
475019585219812;0.0800;0.1030;0.0613;
475019605225350;-0.0764;0.0736;0.0754;
475019625226966;-0.1344;0.1579;-0.0309;
475019645223620;0.0965;0.1506;-0.0657;
475019665225235;0.0873;0.1054;0.0956;
475019685220158;-0.0764;0.1207;-0.0260;
475019705227389;-0.0226;0.1451;0.0204;
475019725227158;0.0385;0.0993;-0.0126;
475019745449543;-0.0727;0.1054;0.0442;
475019768734504;-0.0819;0.1305;-0.0358;
475019785148196;0.0293;0.1757;-0.0675;
475019805142196;0.0073;0.1305;0.0051;
475019825127350;-0.0251;0.0969;0.0308;
475019845127966;0.0342;0.0865;0.0620;
475019865171504;-0.0941;0.0981;0.0161;
475019885174043;0.0886;0.1598;-0.0352;
475019905173696;-0.0373;0.1011;0.0058;
475019925174889;0.0018;0.0987;0.0418;
475019945173966;0.0800;0.1512;-0.0004;
475019965223812;0.0464;0.0437;0.0473;
475019985222927;-0.0843;0.1231;0.0497;
475020005147389;0.0690;0.1347;-0.1176;
475020025225735;0.0849;0.0883;0.0998;
475020045217042;-0.0892;0.0633;-0.0144;
475020065227504;-0.0745;0.1341;0.0174;
475020085227773;0.1698;0.1042;-0.0370;
475020105221619;0.0201;0.1005;0.0558;
475020125164927;-0.0996;0.1134;0.0131;
475020145206658;-0.0635;0.1305;-0.0327;
475020165205812;0.0922;0.0651;0.0864;
475020185231581;-0.1992;0.1317;-0.0486;
475020205221427;-0.1313;0.1714;-0.0578;
475020225224273;0.0507;0.0743;0.0907;
475020245225773;0.1124;0.0773;0.0387;
475020265226119;-0.1943;0.1763;-0.0394;
475020285226350;-0.1338;0.1115;0.0009;
475020305224619;0.1136;0.1225;0.0442;
475020325242773;0.0037;0.1011;-0.0052;
475020345240388;-0.0874;0.1677;-0.0468;
475020365221004;-0.0324;0.1659;-0.0425;
475020385224273;0.0788;0.0767;0.0962;
475020405221158;0.1112;0.0865;-0.0126;
475020425222542;-0.1265;0.1512;0.0033;
475020445223696;0.0757;0.1085;0.0241;
475020465226696;0.0916;0.1048;0.0656;
475020485226234;0.0146;0.1207;0.0204;
475020505221850;-0.1057;0.1818;-0.0358;
475020525249119;0.1075;0.1543;-0.0639;
475020545218965;0.0085;0.0651;0.1579;
475020565235080;-0.0306;0.0889;-0.0120;
475020585222273;-0.0978;0.1659;-0.0401;
475020605222388;-0.0263;0.0706;0.0259;
475020625219888;0.1289;0.0920;0.0754;
475020645225080;0.0171;0.1616;-0.0755;
475020665223119;-0.1454;0.1720;-0.0737;
475020685221811;0.0489;0.0681;0.0302;
475020705221427;0.0226;0.0865;0.0351;
475020725223773;0.0525;0.1445;-0.0889;
475020746547427;-0.0660;0.1622;-0.0431;
475020766725311;0.0165;0.0730;0.0339;
475020785148119;0.0690;0.1219;-0.0016;
475020805188234;0.0501;0.1469;-0.0370;
475020825170926;-0.1509;0.1250;0.0491;
475020845169965;-0.0733;0.1323;-0.0370;
475020865188080;0.1234;0.1781;-0.0266;
475020885185426;-0.1002;0.1402;-0.0156;
475020905223657;-0.1680;0.1188;0.0308;
475020925228234;0.0067;0.1512;0.0271;
475020945254849;0.0843;0.1195;-0.0071;
475020965230311;-0.1448;0.1335;0.0345;
475020985228042;-0.1875;0.1152;0.0143;
475021005230619;0.1215;0.1280;0.0113;
475021025228849;0.1582;0.1683;-0.0504;
475021045232465;-0.3305;0.1952;-0.0346;
475021065231772;-0.0361;0.0987;0.0778;
475021085238349;0.2077;0.0492;0.0748;
475021105231388;0.0544;0.1030;-0.0205;
475021125219695;-0.2407;0.1506;0.0051;
475021145227272;0.0085;0.0932;0.0100;
475021165215734;0.2730;0.0553;0.0839;
475021185147580;-0.1607;0.1170;-0.0737;
475021205225695;-0.2285;0.1127;0.1346;
475021225225772;0.1454;0.0083;0.0088;
475021245223195;0.1845;0.1641;-0.0340;
475021265224311;-0.1747;0.1360;-0.0737;
475021285224811;-0.1185;0.0908;0.0772;
475021305223541;0.1277;0.0657;0.0076;
475021325225311;0.1246;0.1280;0.0314;
475021345229926;0.0519;0.1494;-0.0724;
475021365221118;-0.2896;0.1091;0.0717;
475021385216811;0.0794;0.1140;-0.0065;
475021405227464;0.1698;0.1415;-0.0437;
475021425228503;-0.0709;0.1341;-0.0566;
475021445229349;-0.2169;0.1524;-0.0566;
475021465232734;0.2975;0.1231;-0.0370;
475021485225272;0.0525;0.1213;0.0644;
475021505240388;-0.1845;0.0798;-0.0022;
475021525238926;-0.0416;0.0901;0.0846;
475021545145772;0.1472;0.1298;-0.0902;
475021565151272;-0.0141;0.2007;-0.0590;
475021585229580;-0.0727;0.1158;-0.0016;
475021605216195;-0.0525;0.0633;0.0583;
475021625218734;0.0806;0.0663;0.0369;
475021645217695;0.0275;0.1060;-0.0199;
475021665224541;0.0672;0.1311;-0.0352;
475021685225964;-0.1313;0.1329;-0.0059;
475021705222272;-0.0434;0.1683;-0.0242;
475021725226426;0.1124;0.1115;0.0082;
475021754382887;-0.0244;0.0865;0.0485;
475021785164733;0.0030;0.1677;-0.0168;
475021805194272;0.1112;0.1488;-0.0010;
475021825236503;0.0287;0.1030;0.0846;
475021845172887;-0.1100;0.1311;-0.0175;
475021865171926;0.0250;0.2184;-0.0419;
475021885170272;-0.0049;0.1250;0.0088;
475021905168656;-0.0703;0.0883;0.1139;
475021925170464;-0.0605;0.1188;-0.0168;
475021945240541;0.0476;0.0993;0.0125;
475021965147849;0.0537;0.1390;0.0613;
475021985150464;-0.0122;0.1188;-0.0724;
475022005229618;0.0666;0.1769;0.0265;
475022025229387;-0.0550;0.1207;0.0045;
475022045232387;-0.0745;0.0779;0.0815;
475022065202156;0.0201;0.1195;0.0253;
475022085205079;0.0201;0.1024;-0.0608;
475022105205849;-0.0196;0.1543;0.0980;
475022125232426;0.0226;0.1085;-0.0792;
475022145235272;-0.0489;0.1323;0.1029;
475022165233002;-0.0556;0.1390;-0.0798;
475022185218079;0.0489;0.0779;0.1004;
475022205232772;0.0330;0.0908;-0.0346;
475022225233733;-0.1039;0.1329;0.0076;
475022245208695;-0.0342;0.1714;-0.0504;
475022265225233;0.0886;0.1048;-0.0291;
475022285147118;-0.0189;0.1427;0.0711;
475022305222810;-0.0220;0.1158;-0.0504;
475022325232579;-0.0721;0.1610;0.0497;
475022345250195;0.0531;0.1280;-0.0969;
475022365155502;-0.0544;0.1561;0.0339;
475022385216310;-0.0788;0.1298;-0.0834;
475022405215733;-0.0257;0.1439;-0.0046;
475022425218348;0.0183;0.1341;-0.0052;
475022445222041;0.0922;0.0981;0.0436;
475022465223810;-0.0171;0.1531;-0.0278;
475022485225964;-0.0672;0.1702;-0.0871;
475022505223387;0.0831;0.1421;0.0009;
475022525218541;0.0525;0.0602;0.0394;
475022545217310;-0.0978;0.1274;0.0082;
475022565303502;-0.0269;0.1537;-0.0541;
475022585219194;0.1515;0.1457;0.0180;
475022605229041;0.0592;0.1158;0.0326;
475022625150887;-0.1234;0.1860;-0.0242;
475022645216733;-0.0727;0.1714;-0.0205;
475022665223117;0.1356;0.0846;0.0766;
475022685223425;-0.0428;0.1781;-0.0223;
475022705226271;-0.1326;0.1983;-0.0480;
475022725145040;0.0965;0.0969;0.0827;
475022745648387;0.0324;0.0950;0.0907;
475022765984002;-0.2022;0.1885;-0.0645;
475022797025194;0.0641;0.1072;0.0632;
475022825186502;0.0128;0.0718;0.0082;
475022845195925;-0.0984;0.1781;-0.0278;
475022865176925;-0.0257;0.0877;0.0113;
475022885173348;-0.0446;0.1134;0.0186;
475022905177156;-0.0715;0.1628;-0.0340;
475022925177271;-0.0367;0.1097;-0.0468;
475022945177425;0.0507;0.0932;0.0968;
475022965124386;0.0165;0.1140;-0.0113;
475022985210233;-0.0519;0.1543;0.0045;
475023005204194;0.0800;0.1433;-0.0572;
475023025216771;-0.0452;0.1873;0.0406;
475023045140617;0.0195;0.1182;0.0039;
475023065218271;0.0171;0.1408;0.0332;
475023085221848;0.0208;0.1298;-0.0242;
475023105223925;-0.0409;0.1421;0.0076;
475023125226232;0.0134;0.1182;-0.0107;
475023145220540;-0.0599;0.1164;0.0540;
475023165222540;0.1246;0.0920;0.0033;
475023185233117;-0.0519;0.1561;0.0326;
475023205229271;0.0360;0.1280;-0.0541;
475023225235656;0.0666;0.1097;0.0583;
475023245234040;-0.1167;0.0920;0.0589;
475023265232117;-0.0177;0.0956;0.0161;
475023285232540;0.0672;0.1463;-0.0272;
475023305224771;-0.0507;0.1897;-0.0627;
475023325226848;-0.0813;0.1665;0.0186;
475023345227925;0.0825;0.0871;0.0717;
475023365230040;0.1350;0.1427;0.0271;
475023385221771;-0.1381;0.1360;0.0064;
475023405219117;-0.1387;0.1243;-0.0175;
475023425220040;0.1857;0.1598;0.0051;
475023445224386;-0.1063;0.1622;-0.0559;
475023465224040;-0.1564;0.0822;0.0791;
475023485220848;0.1631;0.0449;0.0595;
475023505222425;0.1154;0.1439;-0.0419;
475023525226463;-0.1179;0.1867;-0.0743;
475023545230155;-0.1368;0.0767;0.1053;
475023565253540;0.1723;0.0895;0.0387;
475023585150271;-0.1381;0.1763;-0.0651;
475023605214424;-0.1686;0.1268;-0.0065;
475023625232694;0.0061;0.1757;-0.0449;
475023645220963;0.0006;0.1683;0.0027;
475023665220271;0.0012;0.0999;0.0216;
475023685223771;-0.0715;0.0901;0.1029;
475023705219886;-0.0128;0.2013;-0.1488;
475023725233271;-0.1533;0.2300;-0.0584;
475023745359924;0.0311;0.0761;0.0656;
475023765149809;0.0427;0.0914;0.0766;
475023785624847;-0.0574;0.2111;-0.1152;
475023805144232;-0.0837;0.1494;-0.0101;
475023826630847;0.0281;0.0712;0.1004;
475023846211655;0.1264;0.1127;-0.0113;
475023865186040;-0.0434;0.1647;-0.0144;
475023885187886;-0.0263;0.1317;0.0167;
475023905193424;0.1264;0.0804;0.0919;
475023925230193;-0.0171;0.1757;-0.0773;
475023945228886;-0.1649;0.1897;-0.0150;
475023965227001;0.0189;0.0761;0.0693;
475023985232193;0.1307;0.1103;0.0736;
475024005214078;-0.0397;0.1482;-0.0419;
475024025218155;-0.0861;0.1616;-0.0095;
475024045223770;0.0385;0.1182;0.0546;
475024065220578;0.0928;0.0840;0.0442;
475024085219232;-0.0043;0.0981;0.0418;
475024105228193;-0.0257;0.1127;0.0106;
475024125231693;0.0140;0.1408;-0.0132;
475024145174001;0.0250;0.1384;0.0003;
475024165226116;0.0354;0.0535;0.1010;
475024185226116;-0.0214;0.1195;0.0015;
475024205149539;-0.1039;0.1848;-0.0511;
475024225217770;0.1295;0.1054;0.0180;
475024245155116;-0.0599;0.0785;0.0675;
475024265228693;-0.1332;0.1164;-0.0046;
475024285221001;0.0733;0.1469;-0.0498;
475024305171193;0.0562;0.1231;0.0876;
475024325230347;-0.0183;0.0944;-0.0120;
475024345227501;-0.1649;0.1457;-0.0107;
475024365227693;0.0434;0.1317;-0.0333;
475024385225578;0.0880;0.1237;0.0448;
475024405220309;-0.0855;0.0791;-0.0120;
475024425221655;0.0556;0.1891;-0.0700;
475024445231116;-0.0293;0.1329;-0.0462;
475024465224885;-0.0043;0.0553;0.0778;
475024485221732;0.0599;0.0846;0.0552;
475024505225385;0.0672;0.1824;-0.1079;
475024525223539;-0.0409;0.1573;-0.0297;
475024545229501;-0.0196;0.0938;0.0467;
475024565157424;0.0256;0.0981;0.0589;
475024585242924;-0.0416;0.1573;-0.0669;
475024605218885;-0.0843;0.1653;0.0125;
475024625218808;0.0159;0.1262;0.0125;
475024645220693;-0.0324;0.1396;-0.0016;
475024665217501;-0.1051;0.1152;-0.0162;
475024685225654;0.0861;0.1433;0.0461;
475024705219847;0.1460;0.1036;0.0192;
475024725229578;-0.0269;0.1207;0.0339;
475024754683039;-0.0550;0.1769;-0.0138;
475024785168270;0.0647;0.0749;0.0766;
475024805126924;-0.0953;0.1030;0.0039;
475024825188962;-0.0525;0.2111;-0.0853;
475024845174077;0.0397;0.1469;-0.0223;
475024865193154;-0.0006;0.0804;0.1359;
475024885221385;-0.1014;0.0981;0.0119;
475024905216654;0.0293;0.1567;-0.0559;
475024925234885;0.0073;0.1170;0.0180;
475024945219308;-0.0953;0.1146;0.0253;
475024965220193;-0.0391;0.1702;-0.0639;
475024985238847;0.0440;0.1415;0.0051;
475025005219347;-0.0342;0.1219;0.0119;
475025025143885;0.0128;0.1030;0.0094;
475025045218193;0.0098;0.1317;0.0100;
475025065221577;0.0421;0.1305;-0.0248;
475025085223193;0.0085;0.1103;0.0546;
475025105222923;0.0183;0.1072;-0.0101;
475025125220116;0.0391;0.1610;-0.0022;
475025145225962;-0.0012;0.1567;-0.0449;
475025165246577;-0.0293;0.1494;-0.0004;
475025185236039;-0.0690;0.1360;0.0271;
475025205144116;0.0342;0.0920;0.0558;
475025225217308;0.0110;0.2056;-0.0602;
475025245228731;-0.0880;0.1653;-0.0211;
475025265227000;-0.0684;0.1298;0.0644;
475025285241116;0.0037;0.1146;0.0235;
475025305240154;0.0867;0.1561;-0.0095;
475025325223731;-0.0452;0.1353;0.0320;
475025345229500;-0.0049;0.1250;0.0241;
475025365238500;-0.0080;0.1579;-0.0449;
475025385227346;0.0947;0.1219;0.0601;
475025405165808;0.0061;0.1372;0.0027;
475025425223192;-0.0135;0.1714;-0.0046;
475025445228808;0.0201;0.1775;-0.0413;
475025465233769;-0.0629;0.1237;0.0876;
475025485243654;-0.0067;0.0962;0.0668;
475025505240808;0.1118;0.1488;0.0119;
475025525223731;-0.0495;0.2166;-0.0584;
475025545224577;-0.1949;0.2312;-0.0963;
475025565238308;0.0116;0.1176;0.1078;
475025585195962;0.1942;0.0779;0.0161;
475025605200231;-0.1332;0.2013;0.0009;
475025625198654;-0.1973;0.1714;-0.0419;
475025645218115;0.1496;0.1024;0.0430;
475025665224077;-0.0165;0.1457;-0.0541;
475025685224846;-0.2047;0.1940;-0.0077;
475025705229231;0.0794;0.0419;0.0711;
475025725219692;0.3775;0.1335;0.0675;
475025746976808;-0.0525;0.2551;-0.1415;
475025765173115;-0.2871;0.1329;0.1157;
475025785152615;-0.0251;-0.0461;0.2361;
475025805148692;0.0611;0.2080;-0.0236;
475025825145384;0.1362;0.2954;-0.2667;
475025845129038;-0.0666;0.1048;0.1163;
475025865179115;-0.1460;-0.0559;0.2715;
475025885171538;0.0708;0.1219;-0.0394;
475025905174807;0.0049;0.2019;-0.0150;
475025925182154;-0.1503;0.1097;-0.0517;
475025945231269;0.0269;0.2722;-0.0272;
475025965231154;0.3696;0.0113;-0.1384;
475025985244269;-0.1588;0.0346;0.3472;
475026005245192;-0.3073;0.2514;-0.1702;
475026025230230;0.2816;0.2453;-0.1677;
475026045218000;0.1405;0.1268;0.1371;
475026065221692;-0.2358;0.1237;-0.0847;
475026085226230;-0.3158;0.2361;0.0369;
475026105240384;0.2437;0.0688;-0.0388;
475026125236730;0.0843;0.1500;0.0876;
475026145226192;-0.2114;0.1170;-0.0217;
475026165241038;0.0782;0.0651;0.0668;
475026185223730;0.3335;0.0865;0.0418;
475026205237230;-0.1014;0.1341;0.0039;
475026225215884;-0.1845;0.1653;-0.0645;
475026245223461;0.1515;0.1072;0.0558;
475026265229269;0.1130;0.0755;0.0253;
475026285231653;-0.1350;0.1408;0.0094;
475026305235115;-0.1277;0.1292;-0.0211;
475026325232923;0.1771;0.1054;0.0222;
475026345230038;0.1527;0.0846;0.0167;
475026365229346;-0.1766;0.1127;0.0149;
475026385226922;-0.0782;0.1103;-0.0028;
475026405255499;0.1185;0.1341;-0.0333;
475026425230384;-0.0580;0.1292;-0.0028;
475026445216961;-0.0910;0.1115;-0.0089;
475026465227115;0.0134;0.1366;-0.0859;
